Severity and Description	Path	Resource	Location	Creation Time	Id
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	HoursRegion.java	line 7	1185321676299	3696
Ink cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	HoursRegion.java	line 42	1185321676299	3697
inkWell cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	HoursRegion.java	line 42	1185321676299	3698
InkStroke cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	HoursRegion.java	line 46	1185321676299	3699
MathUtils cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	HoursRegion.java	line 70	1185321676299	3700
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 8	1185321676299	3681
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 9	1185321676299	3682
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 10	1185321676299	3683
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 11	1185321676299	3684
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 12	1185321676299	3685
InkCollector cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 25	1185321676299	3686
Ink cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 63	1185321676299	3687
inkWell cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 63	1185321676299	3688
GraphicsUtils cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 70	1185321676299	3689
InkStroke cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 76	1185321676299	3690
Units cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 80	1185321676299	3691
InkCollector cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 103	1185321676299	3692
InkCollector cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	TimeRegion.java	line 137	1185321676299	3693
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 4	1185321676284	3672
The import edu.stanford cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 5	1185321676284	3673
Ink cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 31	1185321676284	3674
inkWell cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 31	1185321676284	3675
InkStroke cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 42	1185321676284	3676
InkStroke cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 45	1185321676284	3677
Ink cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 62	1185321676284	3678
inkWell cannot be resolved	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 62	1185321676284	3679
InkStroke cannot be resolved to a type	Team42_42Planner/edu/berkeley/cs160/planner	ToDoRegion.java	line 69	1185321676284	3680
