Severity and Description	Path	Resource	Location	Creation Time	Id
Ink cannot be resolved to a type	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 85	1185321656025	1729
strokes cannot be resolved	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 85	1185321656025	1730
Ink cannot be resolved to a type	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 90	1185321656025	1731
Ink cannot be resolved to a type	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 91	1185321656025	1732
Ink cannot be resolved to a type	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 91	1185321656025	1733
InkStroke cannot be resolved to a type	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 91	1185321656025	1734
strokes cannot be resolved	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 91	1185321656025	1735
strokes cannot be resolved	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 91	1185321656025	1736
strokes cannot be resolved	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 92	1185321656025	1737
strokes cannot be resolved	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 99	1185321656025	1738
PaperToolkit cannot be resolved	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 105	1185321656025	1739
strokes cannot be resolved	KMAT/edu/berkeley/cs160/kmat/map/shell	InkCollector.java	line 112	1185321656025	1740
