Severity and Description	Path	Resource	Location	Creation Time	Id
PenEvent cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 63	1185321656181	1960
PercentageCoordinates cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 64	1185321656181	1961
Units cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 65	1185321656181	1962
Units cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 66	1185321656181	1963
currentStrokeSamples cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 70	1185321656181	1964
currentStrokeSamples cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 71	1185321656181	1965
PenSample cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 71	1185321656181	1966
PIXELS cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 71	1185321656181	1967
PIXELS cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 71	1185321656181	1968
currentStrokeSamples cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 74	1185321656181	1971
DOTS cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 74	1185321656181	1972
InkStroke cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 74	1185321656181	1970
strokes cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 74	1185321656181	1969
The method notifyAllListenersOfNewContent() is undefined for the type InkCollector	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 75	1185321656181	1973
currentStrokeSamples cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 78	1185321656181	1974
PenSample cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 78	1185321656181	1975
PIXELS cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 78	1185321656181	1976
PIXELS cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 78	1185321656181	1977
Ink cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 84	1185321656181	1978
Ink cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 85	1185321656181	1979
strokes cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 85	1185321656181	1980
Ink cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 90	1185321656181	1981
Ink cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 91	1185321656181	1982
Ink cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 91	1185321656181	1983
InkStroke cannot be resolved to a type	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 91	1185321656181	1984
strokes cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 91	1185321656181	1985
strokes cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 91	1185321656181	1986
strokes cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 92	1185321656181	1987
strokes cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 99	1185321656181	1988
PaperToolkit cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 105	1185321656181	1989
strokes cannot be resolved	Melody/edu/berkeley/cs160/helloworld/sketch	InkCollector.java	line 112	1185321656181	1990
