4Corners,,method,Got Here,Body,GUI Event Handler,Yes,No,No,No,1570
4Corners,,method,Value,Body,Create,Yes,No,No,No,
4Corners,,method,Got Here,Method Entry,GUI Event Handler,Yes,No,No,No,1652
4Corners,,,Value,Body,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Value,Body,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Value,Body,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Got Here,Body,GUI Event Handler,Yes,No,No,No,1740
4Corners,,,Value,Body,Create,Yes,No,No,Yes,
4Corners,,,Got Here,Method Entry,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Value,Body,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Value,Body,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Value,Body,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Got Here,Body,GUI Event Handler,Yes,No,No,Yes,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,1988
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,method,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,method,Identifier,Body,Helper,No,No,No,No,2341
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,method,Identifier,Body,Helper,No,No,No,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,,Error Condition; Value,Body,Draw,No,No,Yes,No,
4Corners,,method,Error Condition; Identifier,Body,Create,No,No,No,No,2445
4Corners,,method,Location,Body,Helper,No,No,Yes,No,
4Corners,,,Location,Body,Helper,No,No,Yes,No,
4Corners,,,Location,Body,Helper,No,No,Yes,No,
4Corners,,method,Location,For Loop,Helper,No,No,Yes,Yes,
4Corners,,,Identifier,Body,Helper,No,No,Yes,Yes,
4Corners,InkCollector.java (2 matches),method,Value,Body,R3 Event Handler,No,No,Yes,Yes,69
4Corners,,,Value,Body,R3 Event Handler,No,No,Yes,Yes,
4Corners,InkStroke.java (8 matches),method,Formatting,Body,Helper,No,No,Yes,No,
4Corners,,,Value,Body,Helper,No,No,Yes,No,
4Corners,,,Value,Body,Helper,No,No,Yes,No,
4Corners,,,Value,Body,Helper,No,No,Yes,No,
4Corners,,,Value,Body,Helper,No,No,Yes,No,
4Corners,,,Value,Body,Helper,No,No,Yes,No,
4Corners,,,Value,Body,Helper,No,No,Yes,No,
4Corners,,,Formatting,Body,Helper,No,No,Yes,No,139
4Corners,XMLParser.java (2 matches),method,Got Here,Method Entry,Main,No,No,Yes,No,
4Corners,,,Value,Body,Main,No,No,Yes,No,
Anototators,AMIA.java,method,Identifier,Body,Main,No,No,Yes,Yes,
Anototators,AMIAImagePanel.java (7 matches),method,Identifier,Body,Helper,No,No,No,No,
Anototators,,method,2D Location,Method Entry,Draw,Yes,No,No,No,65
Anototators,,,Value,Body,Draw,No,No,Yes,Yes,
Anototators,,,Value,Body,Draw,No,No,Yes,Yes,
Anototators,,,Value,Body,Draw,No,No,Yes,Yes,
Anototators,,,Value,Body,Draw,No,No,Yes,Yes,
Anototators,,,2D Location,For Loop,Draw,No,No,Yes,Yes,109
Anototators,AMIAImagePanel2.java (17 matches),method,Identifier,Method Entry,Helper,No,No,No,Yes,
Anototators,,method,Value,Body,Draw,No,No,No,Yes,
Anototators,,,Value,Body,Draw,No,No,No,Yes,
Anototators,,,Value,Body,Draw,No,No,No,Yes,
Anototators,,,Value,Body,Draw,No,No,No,Yes,92
Anototators,,,2D Location,Body,Draw,Yes,No,No,No,
Anototators,,,Value,Body,Draw,No,Yes,No,No,112
Anototators,,,Value,Body,Draw,Yes,Yes,No,No,
Anototators,,,Value,Body,Draw,Yes,Yes,No,No,
Anototators,,,Value,Body,Draw,Yes,Yes,No,No,
Anototators,,,Value,Body,Draw,Yes,Yes,No,No,
Anototators,,,Value,Body,Draw,Yes,Yes,No,No,
Anototators,,,Value,Body,Draw,Yes,Yes,No,No,
Anototators,,,Value,Body,Draw,Yes,Yes,No,No,134
Anototators,,,2D Location,For Loop,Draw,Yes,No,Yes,Yes,
Anototators,,,Formatting,For Loop,Draw,No,No,No,No,
Anototators,,,Identifier,For Loop,Draw,No,No,No,No,159
Anototators,AnotoImageFileFilter.java (3 matches),method,Value,Body,Main,No,No,No,No,
Anototators,,,Value,Body,Main,No,No,No,No,
Anototators,,,Value,Body,Main,No,No,No,No,15
Anototators,ImageResizer.java,method,Error Condition,Body,Draw,No,Yes,No,No,
Anototators,LoginPrompt.java (7 matches),javadocs,Value,Body,Helper,No,No,No,Yes,
Anototators,,,Value,Body,Helper,No,No,No,Yes,
Anototators,,,Got Here,Body,Helper,No,No,No,Yes,46
Anototators,,method,Error Condition,Catch Block,Helper,No,No,No,No,
Anototators,,method,Value,Body,Main,No,No,No,No,
Anototators,,,Value,Body,Main,No,No,No,No,
Anototators,,,Got Here,Body,Main,No,No,No,No,440
Anototators,MainWindow.java (20 matches),method,Error Condition,Body,Create,No,No,No,Yes,
Anototators,,,Error Condition,Body,Create,No,No,No,No,196
Anototators,,method,Value,Method Entry,GUI Event Handler,No,No,No,No,
Anototators,,,Got Here,Body,GUI Event Handler,No,No,No,No,
Anototators,,,Identifier,Body,GUI Event Handler,No,No,No,No,
