Severity and Description	Path	Resource	Location	Creation Time	Id
noteInkPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 440	1185321676034	3514
noteInkPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 441	1185321676034	3515
browseInkPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 451	1185321676034	3516
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 451	1185321676034	3517
noteInkPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 528	1185321676034	3518
hwrMainRegion cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 532	1185321676034	3519
hwrStartTime cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 533	1185321676034	3520
hwrEndTime cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 534	1185321676034	3521
hwrStartDate cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 535	1185321676034	3522
hwrEndDate cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 536	1185321676034	3523
hwrEmail cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 537	1185321676034	3524
hwrSubject cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 538	1185321676034	3525
The method getCurrentPanel() is undefined for the type InkPanelListModel	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 542	1185321676034	3526
The method getCurrentPanel() is undefined for the type InkPanelListModel	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 598	1185321676034	3527
noteInkPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 651	1185321676034	3528
noteInkPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 695	1185321676034	3529
Ink cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 725	1185321676034	3530
hwrSubject cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 1524	1185321676034	3531
hwrEmail cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	MainWindow.java	line 1557	1185321676034	3532
MainWindow.hwrMainRegion cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/shell/swing	TodoWindow.java	line 325	1185321675924	3431
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	EmailNote.java	line 2	1185321675862	3417
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	EmailNote.java	line 10	1185321675862	3418
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	EmailNote.java	line 12	1185321675862	3419
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	EventNote.java	line 2	1185321675846	3413
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	EventNote.java	line 10	1185321675846	3414
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	EventNote.java	line 12	1185321675846	3415
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 7	1185321675831	3385
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 8	1185321675831	3386
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 9	1185321675831	3387
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 10	1185321675831	3388
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 11	1185321675831	3389
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 15	1185321675831	3390
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 19	1185321675831	3392
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 19	1185321675831	3391
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 20	1185321675831	3393
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 23	1185321675831	3394
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 34	1185321675831	3395
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 37	1185321675831	3396
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 52	1185321675831	3397
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 52	1185321675831	3398
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 53	1185321675831	3399
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 53	1185321675831	3400
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 53	1185321675831	3401
The method getMyPanel() is undefined for the type Note	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 55	1185321675831	3402
The method getMyPanel() is undefined for the type Note	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 57	1185321675831	3403
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 71	1185321675831	3404
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 73	1185321675831	3405
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 74	1185321675831	3406
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 74	1185321675831	3407
Ink cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 78	1185321675831	3409
The method getMyPanel() is undefined for the type Note	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	Note.java	line 78	1185321675831	3408
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	TeamNote.java	line 2	1185321675768	3375
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	TeamNote.java	line 10	1185321675768	3376
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	TeamNote.java	line 12	1185321675768	3377
The import edu.stanford cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	TodoNote.java	line 2	1185321675737	3372
InkPanel cannot be resolved to a type	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	TodoNote.java	line 10	1185321675737	3373
myPanel cannot be resolved	SEKS_PaperBuddy/src/edu/berkeley/cs160/paperbuddy/util	TodoNote.java	line 12	1185321675737	3374
